goos: windows
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: 11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz


BenchmarkPrecompiledBn256Pairing/ten_point_match_2-Gas=385000-16      	     129	   9358724 ns/op	    385000 gas/op	        41.13 mgas/s	  492880 B/op	    4794 allocs/op
BenchmarkPrecompiledBn256Pairing/ten_point_match_3-Gas=113000-16      	     470	   2508760 ns/op	    113000 gas/op	        45.04 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBlake2F/vector_4-Gas=0-16                         	13925749	        96.69 ns/op	         0 gas/op	         0 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_5-Gas=12-16                        	 4872564	       231.0 ns/op	        12.00 gas/op	        51.90 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_6-Gas=12-16                        	 5464012	       218.8 ns/op	        12.00 gas/op	        54.84 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_7-Gas=1-16                         	12308979	       104.1 ns/op	         1.000 gas/op	         9.600 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_8-Gas=8000000-16                   	      12	  86550858 ns/op	   8000000 gas/op	        92.43 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledPointEvaluation/pointEvaluation1-Gas=50000-16     	    1003	   1241289 ns/op	     50000 gas/op	        40.28 mgas/s	   54864 B/op	     352 allocs/op
BenchmarkPrecompiledPointEvaluation/pointEvaluation1-Gas=50000-16         	    1190	    996041 ns/op	     50000 gas/op	        50.19 mgas/s	   54867 B/op	     352 allocs/op
BenchmarkPrecompiledPointEvaluation/fuzzcorp-33-Gas=50000-16              	    7982	    148135 ns/op	     50000 gas/op	       337.5 mgas/s	   19917 B/op	     143 allocs/op
BenchmarkPrecompiledPointEvaluation/fuzzcorp-95-Gas=50000-16              	    8571	    146953 ns/op	     50000 gas/op	       340.2 mgas/s	   19918 B/op	     143 allocs/op
PASS
ok  	github.com/ethereum/go-ethereum/core/vm	122.069s
