martin@mediaNUK:~/go/src/github.com/ethereum/go-ethereum/core/vm$ cat /proc/cpuinfo | grep "model name"
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz

martin@mediaNUK:~/go/src/github.com/ethereum/go-ethereum/core/vm$ go test -bench BenchmarkPrecompiled -benchtime 5s  -timeout 0 


goos: linux
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
BenchmarkPrecompiledBn256Add/cdetrio3-Gas=150-4                           	 7279605	       822.7 ns/op	       150.0 gas/op	       182.3 mgas/s	     688 B/op	      12 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio4-Gas=150-4                           	 7117605	       847.1 ns/op	       150.0 gas/op	       177.1 mgas/s	     752 B/op	      13 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio5-Gas=150-4                           	 7547034	       860.1 ns/op	       150.0 gas/op	       174.4 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio6-Gas=150-4                           	 5720988	      1054 ns/op	       150.0 gas/op	       142.3 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio7-Gas=150-4                           	 5639677	      1059 ns/op	       150.0 gas/op	       141.7 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio8-Gas=150-4                           	 5485141	      1095 ns/op	       150.0 gas/op	       137.0 mgas/s	     688 B/op	      12 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio9-Gas=150-4                           	 5675245	      1100 ns/op	       150.0 gas/op	       136.3 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio10-Gas=150-4                          	 5637229	      1067 ns/op	       150.0 gas/op	       140.5 mgas/s	     624 B/op	      11 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio11-Gas=150-4                          	  510483	     11639 ns/op	       150.0 gas/op	        12.88 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio12-Gas=150-4                          	  491055	     12753 ns/op	       150.0 gas/op	        11.76 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio13-Gas=150-4                          	  510232	     11546 ns/op	       150.0 gas/op	        12.99 mgas/s	     784 B/op	      16 allocs/op
BenchmarkPrecompiledBn256Add/cdetrio14-Gas=150-4                          	 3703340	      1620 ns/op	       150.0 gas/op	        92.61 mgas/s	     752 B/op	      15 allocs/op
BenchmarkPrecompiledBn256ScalarMul/chfast1-Gas=6000-4                     	   74824	     81284 ns/op	      6000 gas/op	        73.81 mgas/s	    1288 B/op	      26 allocs/op
BenchmarkPrecompiledBn256ScalarMul/chfast2-Gas=6000-4                     	   69552	     88042 ns/op	      6000 gas/op	        68.14 mgas/s	    1496 B/op	      29 allocs/op
BenchmarkPrecompiledBn256ScalarMul/chfast3-Gas=6000-4                     	   73069	     90900 ns/op	      6000 gas/op	        66.00 mgas/s	    1496 B/op	      29 allocs/op
BenchmarkPrecompiledBn256ScalarMul/cdetrio1-Gas=6000-4                    	   66123	     88098 ns/op	      6000 gas/op	        68.10 mgas/s	    1520 B/op	      28 allocs/op
BenchmarkPrecompiledBn256ScalarMul/cdetrio6-Gas=6000-4                    	   67520	     88067 ns/op	      6000 gas/op	        68.12 mgas/s	    1520 B/op	      28 allocs/op
BenchmarkPrecompiledBn256ScalarMul/cdetrio11-Gas=6000-4                   	   65054	     96964 ns/op	      6000 gas/op	        61.87 mgas/s	    1520 B/op	      28 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff1-Gas=113000-4                       	    2234	   2606451 ns/op	    113000 gas/op	        43.35 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff2-Gas=113000-4                       	    2306	   2635633 ns/op	    113000 gas/op	        42.87 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff3-Gas=113000-4                       	    2299	   2669396 ns/op	    113000 gas/op	        42.33 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff4-Gas=147000-4                       	    1660	   3775855 ns/op	    147000 gas/op	        38.93 mgas/s	  152576 B/op	    1458 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff5-Gas=147000-4                       	    1737	   3545674 ns/op	    147000 gas/op	        41.45 mgas/s	  152576 B/op	    1458 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff6-Gas=113000-4                       	    2316	   2654396 ns/op	    113000 gas/op	        42.57 mgas/s	  103920 B/op	     979 allocs/op
BenchmarkPrecompiledBn256Pairing/empty_data-Gas=45000-4                   	    7431	    923544 ns/op	     45000 gas/op	        48.72 mgas/s	    6784 B/op	      24 allocs/op
BenchmarkPrecompiledBn256Pairing/one_point-Gas=79000-4                    	    3458	   1743565 ns/op	     79000 gas/op	        45.30 mgas/s	   55328 B/op	     501 allocs/op
BenchmarkPrecompiledBn256Pairing/two_point_match_2-Gas=113000-4           	    2262	   2608520 ns/op	    113000 gas/op	        43.31 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/two_point_match_3-Gas=113000-4           	    2306	   2636331 ns/op	    113000 gas/op	        42.86 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/two_point_match_4-Gas=113000-4           	    2322	   2847220 ns/op	    113000 gas/op	        39.68 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/ten_point_match_1-Gas=385000-4           	     620	   9667889 ns/op	    385000 gas/op	        39.82 mgas/s	  492880 B/op	    4794 allocs/op
BenchmarkPrecompiledBn256Pairing/ten_point_match_2-Gas=385000-4           	     607	   9757567 ns/op	    385000 gas/op	        39.45 mgas/s	  492880 B/op	    4794 allocs/op
BenchmarkPrecompiledBn256Pairing/ten_point_match_3-Gas=113000-4           	    2258	   2864473 ns/op	    113000 gas/op	        39.44 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBlake2F/vector_4-Gas=0-4                              	60125271	        88.98 ns/op	         0 gas/op	         0 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_5-Gas=12-4                             	29911706	       200.1 ns/op	        12.00 gas/op	        59.98 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_6-Gas=12-4                             	29960337	       201.2 ns/op	        12.00 gas/op	        59.65 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_7-Gas=1-4                              	57740046	        98.97 ns/op	         1.000 gas/op	        10.10 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_8-Gas=8000000-4                        	      73	  90937523 ns/op	   8000000 gas/op	        87.97 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBLS12381G1Add/bls_g1add_(g1+g1=2*g1)-Gas=600-4        	  587946	     11078 ns/op	       600.0 gas/op	        54.16 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/bls_g1add_(2*g1+3*g1=5*g1)-Gas=600-4    	  544279	     10041 ns/op	       600.0 gas/op	        59.75 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/bls_g1add_(inf+g1=g1)-Gas=600-4         	 3581487	      1684 ns/op	       600.0 gas/op	       356.4 mgas/s	    1424 B/op	      23 allocs/op
